permno,adate,qdate,public_date,bm,pe_exi,ps,pcf,roa,roe,ptb,divyield,TICKER
14432,12/31/2021,12/31/2021,4/30/2022,0.098,-14.46,56.701,-18.308,-0.472,-0.529,11.371,,ITCI
14432,12/31/2021,3/31/2022,5/31/2022,0.138,-15.813,52.605,-18.377,-0.519,-0.586,6.83,,ITCI
14432,12/31/2021,3/31/2022,6/30/2022,0.138,-15.725,52.336,-18.282,-0.519,-0.586,6.795,,ITCI
14432,12/31/2021,3/31/2022,7/31/2022,0.138,-14.909,49.622,-17.334,-0.519,-0.586,6.442,,ITCI
14432,12/31/2021,6/30/2022,8/31/2022,0.134,-13.584,34.269,-14.374,-0.509,-0.571,6.57,,ITCI
14432,12/31/2021,6/30/2022,9/30/2022,0.134,-12.576,31.827,-13.349,-0.509,-0.571,6.101,,ITCI
14432,12/31/2021,6/30/2022,10/31/2022,0.134,-12.343,31.238,-13.102,-0.509,-0.571,5.989,,ITCI
14432,12/31/2021,9/30/2022,11/30/2022,0.156,-16.381,27.296,-16.881,-0.442,-0.493,7.492,,ITCI
14432,12/31/2021,9/30/2022,12/31/2022,0.156,-15.988,26.677,-16.498,-0.442,-0.493,7.322,,ITCI
14432,12/31/2021,9/30/2022,1/31/2023,0.156,-14.477,24.157,-14.94,-0.442,-0.493,6.63,,ITCI
14432,12/31/2022,12/31/2022,2/28/2023,0.131,-18.026,18.663,-17.29,-0.423,-0.477,7.121,,ITCI
14432,12/31/2022,12/31/2022,3/31/2023,0.131,-19.908,20.698,-19.176,-0.423,-0.477,7.897,,ITCI
14432,12/31/2022,12/31/2022,4/30/2023,0.131,-22.849,23.756,-22.009,-0.423,-0.477,9.064,,ITCI
14432,12/31/2022,3/31/2023,5/31/2023,0.121,-24.742,18.338,-23.024,-0.297,-0.32,9.076,,ITCI
14432,12/31/2022,3/31/2023,6/30/2023,0.121,-26.383,19.586,-24.591,-0.297,-0.32,9.694,,ITCI
14432,12/31/2022,3/31/2023,7/31/2023,0.121,-25.767,19.129,-24.017,-0.297,-0.32,9.467,,ITCI
14432,12/31/2022,6/30/2023,8/31/2023,0.1,-28.767,14.583,-28.166,-0.258,-0.274,8.788,,ITCI
14432,12/31/2022,6/30/2023,9/30/2023,0.1,-26.99,13.701,-26.463,-0.258,-0.274,8.256,,ITCI
14432,12/31/2022,6/30/2023,10/31/2023,0.1,-25.782,13.09,-25.282,-0.258,-0.274,7.888,,ITCI
14432,12/31/2022,9/30/2023,11/30/2023,0.12,-38.118,14.058,-36.609,-0.232,-0.241,9.832,,ITCI
14432,12/31/2022,9/30/2023,12/31/2023,0.12,,16.405,-42.723,-0.232,-0.241,11.475,,ITCI
14461,12/31/2008,9/30/2009,1/31/2010,0.577,1.861,0.754,12.47,0.024,5.924,1.728,,SNSTA
14461,12/31/2009,12/31/2009,2/28/2010,0.687,1.894,0.792,-48.985,0.041,1.545,1.676,,SNSTA
14461,12/31/2009,12/31/2009,3/31/2010,0.687,2.064,0.864,-53.385,0.041,1.545,1.826,,SNSTA
14461,12/31/2009,12/31/2009,4/30/2010,0.687,2.091,0.875,-54.071,0.041,1.545,1.85,,SNSTA
14461,12/31/2009,3/31/2010,5/31/2010,0.498,1.93,0.796,33.084,0.054,1.784,1.902,,SNSTA
14461,12/31/2009,3/31/2010,6/30/2010,0.498,2.065,0.856,35.582,0.054,1.784,2.045,,SNSTA
14461,12/31/2009,3/31/2010,7/31/2010,0.498,2.041,0.827,34.37,0.054,1.784,1.976,,SNSTA
14461,12/31/2009,6/30/2010,8/31/2010,0.478,1.91,0.764,25.031,0.073,1.303,1.903,,SNSTA
14461,12/31/2009,6/30/2010,9/30/2010,0.478,1.992,0.844,27.66,0.073,1.303,2.103,,SNSTA
14461,12/31/2009,6/30/2010,10/31/2010,0.478,2.183,0.956,31.347,0.073,1.303,2.383,,SNSTA
14461,12/31/2009,9/30/2010,11/30/2010,0.455,-75,0.979,-108.41,0.076,-0.034,2.712,,SNSTA
14461,12/31/2009,9/30/2010,12/31/2010,0.455,-87.5,1.197,-132.47,0.076,-0.034,3.314,0.46%,SNSTA
14461,12/31/2009,9/30/2010,1/31/2011,0.455,-83.792,1.094,-121.12,0.076,-0.034,3.03,0.50%,SNSTA
14461,12/31/2010,12/31/2010,2/28/2011,0.294,-36.309,1.032,95.289,0.047,-0.079,3.238,0.50%,SNSTA
14461,12/31/2010,12/31/2010,3/31/2011,0.294,-34.545,0.982,90.661,0.047,-0.079,3.081,0.53%,SNSTA
14461,12/31/2010,12/31/2010,4/30/2011,0.294,-35,1,92.355,0.047,-0.079,3.138,0.52%,SNSTA
14461,12/31/2010,3/31/2011,5/31/2011,0.298,-26.316,0.988,-35.219,0.041,-0.112,3.528,0.50%,SNSTA
14461,12/31/2010,3/31/2011,6/30/2011,0.298,-25.316,0.983,-35.025,0.041,-0.112,3.509,0.50%,SNSTA
14461,12/31/2010,3/31/2011,7/31/2011,0.298,-24.987,0.938,-33.44,0.041,-0.112,3.35,,SNSTA
14461,12/31/2010,6/30/2011,8/31/2011,0.299,-27.569,0.939,-81.381,0.042,-0.112,3.447,,SNSTA
14461,12/31/2010,6/30/2011,9/30/2011,0.299,-26.25,0.894,-77.486,0.042,-0.112,3.282,,SNSTA
14461,12/31/2010,6/30/2011,10/31/2011,0.299,-30.223,1.029,-89.214,0.042,-0.112,3.779,,SNSTA
14461,12/31/2010,9/30/2011,11/30/2011,0.314,-101.81,1.44,33.576,0.067,-0.05,5.321,,SNSTA
14461,12/31/2010,9/30/2011,12/31/2011,0.314,,1.403,32.714,0.067,-0.05,5.185,,SNSTA
14461,12/31/2010,9/30/2011,1/31/2012,0.314,,1.411,32.884,0.067,-0.05,5.212,,SNSTA
14516,12/31/2013,3/31/2014,5/31/2014,0.146,-20.231,7.362,-25.433,-0.273,,6.009,,QTWO
14516,12/31/2013,3/31/2014,6/30/2014,0.146,-21.938,7.983,-27.58,-0.273,,6.516,,QTWO
14516,12/31/2013,3/31/2014,7/31/2014,0.146,-20.262,7.373,-25.471,-0.273,,6.018,,QTWO
14516,12/31/2013,6/30/2014,8/31/2014,0.174,-22.03,7.648,-27.747,-0.186,4.666,5.954,,QTWO
14516,12/31/2013,6/30/2014,9/30/2014,0.174,-20.896,7.254,-26.318,-0.186,4.666,5.647,,QTWO
14516,12/31/2013,6/30/2014,10/31/2014,0.174,-22.522,7.819,-28.367,-0.186,4.666,6.087,,QTWO
14516,12/31/2013,9/30/2014,11/30/2014,0.17,-28.6,8.756,-36.663,-0.157,2.812,7.828,,QTWO
14516,12/31/2013,9/30/2014,12/31/2014,0.17,-28.985,8.874,-37.156,-0.157,2.812,7.933,,QTWO
14516,12/31/2013,9/30/2014,1/31/2015,0.17,-27.508,8.422,-35.262,-0.157,2.812,7.529,,QTWO
14516,12/31/2014,12/31/2014,2/28/2015,0.121,-34.155,9.062,-135.65,-0.151,,9.083,,QTWO
14516,12/31/2014,12/31/2014,3/31/2015,0.121,-36.448,9.67,-144.76,-0.151,,9.693,,QTWO
14516,12/31/2014,12/31/2014,4/30/2015,0.121,-35.086,9.309,-139.35,-0.151,,9.331,,QTWO
14516,12/31/2014,3/31/2015,5/31/2015,0.139,-43.109,10.199,-218.16,-0.106,-0.234,8.073,,QTWO
14516,12/31/2014,3/31/2015,6/30/2015,0.139,-51.364,12.152,-218.21,-0.106,-0.234,9.619,,QTWO
14516,12/31/2014,3/31/2015,7/31/2015,0.139,-49.436,11.696,-209,-0.106,-0.234,9.258,,QTWO
14516,12/31/2014,6/30/2015,8/31/2015,0.101,-48.444,10.434,-187.05,-0.098,-0.215,9.186,,QTWO
14516,12/31/2014,6/30/2015,9/30/2015,0.101,-45.778,10.156,-151.18,-0.098,-0.215,8.942,,QTWO
14516,12/31/2014,6/30/2015,10/31/2015,0.101,-45.648,10.127,-164.38,-0.098,-0.215,8.916,,QTWO
14516,12/31/2014,9/30/2015,11/30/2015,0.129,-46.576,10.575,-201.04,-0.097,-0.228,8.623,,QTWO
14516,12/31/2014,9/30/2015,12/31/2015,0.129,-44.695,10.148,-175.85,-0.097,-0.228,8.274,,QTWO
14516,12/31/2014,9/30/2015,1/31/2016,0.129,-36.712,8.335,-154.74,-0.097,-0.228,6.797,,QTWO
14516,12/31/2015,12/31/2015,2/29/2016,0.115,-30.254,7.254,140.082,-0.091,-0.04,6.694,,QTWO
14516,12/31/2015,12/31/2015,3/31/2016,0.115,-35.881,8.603,153.896,-0.091,-0.04,7.939,,QTWO
14516,12/31/2015,12/31/2015,4/30/2016,0.115,-35.687,8.615,161.267,-0.091,-0.04,7.95,,QTWO
14516,12/31/2015,3/31/2016,5/31/2016,0.119,-31.62,8.271,119.063,-0.092,-0.263,8.767,,QTWO
14516,12/31/2015,3/31/2016,6/30/2016,0.119,-35.468,9.278,133.553,-0.092,-0.263,9.834,,QTWO
14516,12/31/2015,3/31/2016,7/31/2016,0.119,-37.57,9.828,141.465,-0.092,-0.263,10.416,,QTWO
14516,12/31/2015,6/30/2016,8/31/2016,0.096,-31.467,8.788,154.789,-0.096,-0.303,10.543,,QTWO
14516,12/31/2015,6/30/2016,9/30/2016,0.096,-31.844,8.894,164.259,-0.096,-0.303,10.67,,QTWO
14516,12/31/2015,6/30/2016,10/31/2016,0.096,-31.222,8.72,151.131,-0.096,-0.303,10.461,,QTWO
14516,12/31/2015,9/30/2016,11/30/2016,0.089,-31.053,8.551,155.988,-0.094,-0.324,11.552,,QTWO
14516,12/31/2015,9/30/2016,12/31/2016,0.089,-30.368,8.362,151.778,-0.094,-0.324,11.298,,QTWO
14516,12/31/2015,9/30/2016,1/31/2017,0.089,-33.421,9.203,163.443,-0.094,-0.324,12.434,,QTWO
14516,12/31/2016,12/31/2016,2/28/2017,0.086,-39.076,9.684,224.705,-0.085,-0.333,14.513,,QTWO
14516,12/31/2016,12/31/2016,3/31/2017,0.086,-37.88,9.388,217.063,-0.085,-0.333,14.069,,QTWO
14516,12/31/2016,12/31/2016,4/30/2017,0.086,-41.467,10.277,243.785,-0.085,-0.333,15.402,,QTWO
14516,12/31/2016,3/31/2017,5/31/2017,0.07,-46.588,10.072,-217.35,-0.075,-0.32,16.155,,QTWO
14516,12/31/2016,3/31/2017,6/30/2017,0.07,-43.471,9.398,-202.8,-0.075,-0.32,15.074,,QTWO
14516,12/31/2016,3/31/2017,7/31/2017,0.07,-45.765,9.976,-215.26,-0.075,-0.32,16,,QTWO
14516,12/31/2016,6/30/2017,8/31/2017,0.066,-51.392,9.711,-198.37,-0.069,-0.311,16.705,,QTWO
14516,12/31/2016,6/30/2017,9/30/2017,0.066,-52.722,9.962,-226.65,-0.069,-0.311,17.137,,QTWO
14516,12/31/2016,6/30/2017,10/31/2017,0.066,-53.861,10.177,-222.83,-0.069,-0.311,17.507,,QTWO
14516,12/31/2016,9/30/2017,11/30/2017,0.059,-60.652,9.456,230.435,-0.056,-0.279,16.992,,QTWO
14516,12/31/2016,9/30/2017,12/31/2017,0.059,-53.406,8.326,227.851,-0.056,-0.279,14.962,,QTWO
14516,12/31/2016,9/30/2017,1/31/2018,0.059,-61.377,9.569,242.592,-0.056,-0.279,17.195,,QTWO
14516,12/31/2017,12/31/2017,2/28/2018,0.069,-72.302,9.869,180.173,-0.052,-0.253,17.955,,QTWO
14516,12/31/2017,12/31/2017,3/31/2018,0.069,-72.302,9.869,177.536,-0.052,-0.253,17.955,,QTWO
14516,12/31/2017,12/31/2017,4/30/2018,0.069,-78.175,10.671,174.875,-0.052,-0.253,19.413,,QTWO
14516,12/31/2017,3/31/2018,5/31/2018,0.08,-95.25,11.881,186.148,-0.044,-0.246,15.672,,QTWO
14516,12/31/2017,3/31/2018,6/30/2018,0.08,-95.083,11.861,185.823,-0.044,-0.246,15.644,,QTWO
14516,12/31/2017,3/31/2018,7/31/2018,0.08,-98.583,12.297,192.663,-0.044,-0.246,16.22,,QTWO
14516,12/31/2017,6/30/2018,8/31/2018,0.065,-100.48,12.412,-250.01,-0.027,-0.224,16.872,,QTWO
14516,12/31/2017,6/30/2018,9/30/2018,0.065,-97.661,12.063,-227.75,-0.027,-0.224,16.398,,QTWO
14516,12/31/2017,6/30/2018,10/31/2018,0.065,-85.855,10.605,-212.83,-0.027,-0.224,14.416,,QTWO
14516,12/31/2017,9/30/2018,11/30/2018,0.061,-79.838,10.437,216.075,-0.022,-0.222,14.719,,QTWO
14516,12/31/2017,9/30/2018,12/31/2018,0.061,-72.868,9.526,196.581,-0.022,-0.222,13.434,,QTWO
14516,12/31/2017,9/30/2018,1/31/2019,0.061,-87.397,11.425,200.517,-0.022,-0.222,16.112,,QTWO
14516,12/31/2018,12/31/2018,2/28/2019,0.074,-82.916,12.44,235.418,-0.03,-0.267,18.875,,QTWO
14516,12/31/2018,12/31/2018,3/31/2019,0.074,-83.446,12.519,233.309,-0.03,-0.267,18.996,,QTWO
14516,12/31/2018,12/31/2018,4/30/2019,0.074,-90.867,13.8,261.929,-0.03,-0.267,20.939,,QTWO
14516,12/31/2018,3/31/2019,5/31/2019,0.05,-65.393,12.565,242.67,-0.041,-0.308,21.238,,QTWO
14516,12/31/2018,3/31/2019,6/30/2019,0.05,-68.179,13.977,293.319,-0.041,-0.308,23.625,,QTWO
14516,12/31/2018,3/31/2019,7/31/2019,0.05,-71.313,14.619,303.868,-0.041,-0.308,24.711,,QTWO
14516,12/31/2018,6/30/2019,8/31/2019,0.106,-68.664,15.486,225.567,-0.049,-0.364,11.103,,QTWO
14516,12/31/2018,6/30/2019,9/30/2019,0.106,-60.206,13.578,207.459,-0.049,-0.364,9.736,,QTWO
14516,12/31/2018,6/30/2019,10/31/2019,0.106,-54.573,12.308,250.676,-0.049,-0.364,8.825,,QTWO
14516,12/31/2018,9/30/2019,11/30/2019,0.101,-57.047,13.744,242.936,-0.043,-0.313,10.648,,QTWO
14516,12/31/2018,9/30/2019,12/31/2019,0.101,-54.784,13.199,233.888,-0.043,-0.313,10.225,,QTWO
14516,12/31/2018,9/30/2019,1/31/2020,0.101,-58.912,14.193,223.634,-0.043,-0.313,10.996,,QTWO
14516,12/31/2019,12/31/2019,2/29/2020,0.097,-49.261,11.567,242.967,-0.029,-0.263,9.618,,QTWO
14516,12/31/2019,12/31/2019,3/31/2020,0.097,-38.601,9.064,192.825,-0.029,-0.263,7.537,,QTWO
14516,12/31/2019,12/31/2019,4/30/2020,0.097,-52.105,12.235,213.96,-0.029,-0.263,10.173,,QTWO
14516,12/31/2019,3/31/2020,5/31/2020,0.125,-45.9,13.061,-230.15,-0.034,-0.264,12.18,,QTWO
14516,12/31/2019,3/31/2020,6/30/2020,0.125,-47.661,13.563,-222.63,-0.034,-0.264,12.648,,QTWO
14516,12/31/2019,3/31/2020,7/31/2020,0.125,-52.25,14.868,-241.16,-0.034,-0.264,13.866,,QTWO
14516,12/31/2019,6/30/2020,8/31/2020,0.141,-44.834,14.595,-277.56,-0.027,-0.285,8.036,,QTWO
14516,12/31/2019,6/30/2020,9/30/2020,0.141,-42.055,13.69,-310.63,-0.027,-0.285,7.538,,QTWO
14516,12/31/2019,6/30/2020,10/31/2020,0.141,-42.046,13.687,-317.12,-0.027,-0.285,7.536,,QTWO
14516,12/31/2019,9/30/2020,11/30/2020,0.13,-49.943,16.05,-304.16,-0.025,-0.261,9.586,,QTWO
14516,12/31/2019,9/30/2020,12/31/2020,0.13,-55.74,17.913,-339.47,-0.025,-0.261,10.699,,QTWO
14516,12/31/2019,9/30/2020,1/31/2021,0.13,-56.383,18.12,-343.38,-0.025,-0.261,10.822,,QTWO
14516,12/31/2020,12/31/2020,2/28/2021,0.092,-45.992,16.826,-558.68,-0.026,-0.269,10.533,,QTWO
14516,12/31/2020,12/31/2020,3/31/2021,0.092,-37.811,13.833,-614.44,-0.026,-0.269,8.659,,QTWO
14516,12/31/2020,12/31/2020,4/30/2021,0.092,-39.253,14.36,-539.48,-0.026,-0.269,8.989,,QTWO
14516,12/31/2020,3/31/2021,5/31/2021,0.112,-39.39,12.521,335.533,-0.015,-0.226,8.444,,QTWO
14516,12/31/2020,3/31/2021,6/30/2021,0.112,-42.564,13.53,316.863,-0.015,-0.226,9.125,,QTWO
14516,12/31/2020,3/31/2021,7/31/2021,0.112,-42.867,13.626,320.787,-0.015,-0.226,9.19,,QTWO
14516,12/31/2020,6/30/2021,8/31/2021,0.103,-40.408,10.983,163.977,-0.014,-0.188,8.325,,QTWO
14516,12/31/2020,6/30/2021,9/30/2021,0.103,-36.761,9.992,149.178,-0.014,-0.188,7.573,,QTWO
14516,12/31/2020,6/30/2021,10/31/2021,0.103,-35.991,9.782,146.051,-0.014,-0.188,7.415,,QTWO
14516,12/31/2020,9/30/2021,11/30/2021,0.128,-35.848,9.589,299.358,-0.016,-0.199,7.843,,QTWO
14516,12/31/2020,9/30/2021,12/31/2021,0.128,-35.464,9.486,302.917,-0.016,-0.199,7.759,,QTWO
14516,12/31/2020,9/30/2021,1/31/2022,0.128,-29.129,7.791,259.441,-0.016,-0.199,6.373,,QTWO
14516,12/31/2021,12/31/2021,2/28/2022,0.126,-32.525,7.425,119.747,-0.013,-0.186,6.493,,QTWO
14516,12/31/2021,12/31/2021,3/31/2022,0.126,-30.825,7.037,113.488,-0.013,-0.186,6.154,,QTWO
14516,12/31/2021,12/31/2021,4/30/2022,0.126,-25.865,5.905,95.227,-0.013,-0.186,5.164,,QTWO
14516,12/31/2021,3/31/2022,5/31/2022,0.127,-27.041,5.842,94.901,-0.015,-0.186,6.76,,QTWO
14516,12/31/2021,3/31/2022,6/30/2022,0.127,-19.779,4.273,69.417,-0.015,-0.186,4.945,,QTWO
14516,12/31/2021,3/31/2022,7/31/2022,0.127,-22.513,4.864,79.01,-0.015,-0.186,5.628,,QTWO
14516,12/31/2021,6/30/2022,8/31/2022,0.199,-21.355,4.271,208.329,-0.018,-0.193,5.163,,QTWO
14516,12/31/2021,6/30/2022,9/30/2022,0.199,-17.312,3.462,175.409,-0.018,-0.193,4.185,,QTWO
14516,12/31/2021,6/30/2022,10/31/2022,0.199,-16.688,3.338,169.09,-0.018,-0.193,4.035,,QTWO
14516,12/31/2021,9/30/2022,11/30/2022,0.232,-15.196,2.839,50.361,-0.017,-0.2,3.635,,QTWO
14516,12/31/2021,9/30/2022,12/31/2022,0.232,-15.011,2.805,49.75,-0.017,-0.2,3.591,,QTWO
14516,12/31/2021,9/30/2022,1/31/2023,0.232,-18.279,3.415,60.581,-0.017,-0.2,4.373,,QTWO
14516,12/31/2022,12/31/2022,2/28/2023,0.27,-16.989,3.295,50.985,-0.021,-0.22,4.448,,QTWO
14516,12/31/2022,12/31/2022,3/31/2023,0.27,-12.958,2.513,38.886,-0.021,-0.22,3.392,,QTWO
14516,12/31/2022,12/31/2022,4/30/2023,0.27,-12.958,2.513,38.886,-0.021,-0.22,3.392,,QTWO
14516,12/31/2022,3/31/2023,5/31/2023,0.306,-19.544,2.899,37.601,-0.018,-0.198,3.86,,QTWO
14516,12/31/2022,3/31/2023,6/30/2023,0.306,-20.738,3.076,39.9,-0.018,-0.198,4.095,,QTWO
14516,12/31/2022,3/31/2023,7/31/2023,0.306,-23.805,3.531,45.801,-0.018,-0.198,4.701,,QTWO
14516,12/31/2022,6/30/2023,8/31/2023,0.244,-23.568,3.358,29.614,-0.015,-0.195,4.556,,QTWO
14516,12/31/2022,6/30/2023,9/30/2023,0.244,-22.103,3.15,27.772,-0.015,-0.195,4.273,,QTWO
14516,12/31/2022,6/30/2023,10/31/2023,0.244,-20.568,2.931,25.844,-0.015,-0.195,3.976,,QTWO
14516,12/31/2022,9/30/2023,11/30/2023,0.233,-25.927,3.42,26.526,-0.012,-0.184,4.722,,QTWO
14516,12/31/2022,9/30/2023,12/31/2023,0.233,,4.179,32.418,-0.012,-0.184,5.771,,QTWO
14541,12/31/2008,9/30/2009,1/31/2010,0.725,11.727,0.934,8.239,0.167,0.124,1.413,3.77%,CVX
14541,12/31/2009,12/31/2009,2/28/2010,0.669,13.798,0.912,7.495,0.162,0.104,1.404,3.76%,CVX
14541,12/31/2009,12/31/2009,3/31/2010,0.669,14.471,0.956,7.861,0.162,0.104,1.472,3.59%,CVX
14541,12/31/2009,12/31/2009,4/30/2010,0.669,15.542,1.027,8.444,0.162,0.104,1.582,3.34%,CVX
14541,12/31/2009,3/31/2010,5/31/2010,0.7,11.209,0.868,6.06,0.192,0.131,1.391,3.90%,CVX
14541,12/31/2009,3/31/2010,6/30/2010,0.7,10.297,0.798,5.567,0.192,0.131,1.278,4.24%,CVX
14541,12/31/2009,3/31/2010,7/31/2010,0.7,11.564,0.896,6.252,0.192,0.131,1.435,3.78%,CVX
14541,12/31/2009,6/30/2010,8/31/2010,0.813,8.798,0.818,5.171,0.214,0.164,1.342,3.89%,CVX
14541,12/31/2009,6/30/2010,9/30/2010,0.813,9.626,0.895,5.657,0.214,0.164,1.468,3.55%,CVX
14541,12/31/2009,6/30/2010,10/31/2010,0.813,9.81,0.912,5.765,0.214,0.164,1.496,3.49%,CVX
14541,12/31/2009,9/30/2010,11/30/2010,0.702,9.674,0.879,5.41,0.219,0.159,1.424,3.56%,CVX
14541,12/31/2009,9/30/2010,12/31/2010,0.702,10.902,0.991,6.096,0.219,0.159,1.605,3.16%,CVX
14541,12/31/2009,9/30/2010,1/31/2011,0.702,11.342,1.03,6.342,0.219,0.159,1.669,3.03%,CVX
14541,12/31/2010,12/31/2010,2/28/2011,0.643,10.944,1.098,6.642,0.221,0.172,1.768,2.78%,CVX
14541,12/31/2010,12/31/2010,3/31/2011,0.643,11.339,1.138,6.881,0.221,0.172,1.832,2.68%,CVX
14541,12/31/2010,12/31/2010,4/30/2011,0.643,11.544,1.16,7.016,0.221,0.172,1.868,2.63%,CVX
14541,12/31/2010,3/31/2011,5/31/2011,0.579,10.185,1.048,6.266,0.236,0.184,1.686,2.97%,CVX
14541,12/31/2010,3/31/2011,6/30/2011,0.579,9.984,1.027,6.143,0.236,0.184,1.653,3.03%,CVX
14541,12/31/2010,3/31/2011,7/31/2011,0.579,10.099,1.039,6.213,0.236,0.184,1.672,3.00%,CVX
14541,12/31/2010,6/30/2011,8/31/2011,0.636,8.632,0.913,5.388,0.251,0.197,1.512,3.16%,CVX
14541,12/31/2010,6/30/2011,9/30/2011,0.636,8.086,0.856,5.047,0.251,0.197,1.416,3.37%,CVX
14541,12/31/2010,6/30/2011,10/31/2011,0.636,9.175,0.971,5.727,0.251,0.197,1.607,2.97%,CVX
14541,12/31/2010,9/30/2011,11/30/2011,0.743,7.616,0.891,5.083,0.263,0.222,1.494,3.15%,CVX
14541,12/31/2010,9/30/2011,12/31/2011,0.743,7.881,0.923,5.26,0.263,0.222,1.546,3.05%,CVX
14541,12/31/2010,9/30/2011,1/31/2012,0.743,7.639,0.894,5.098,0.263,0.222,1.499,3.14%,CVX
14541,12/31/2011,12/31/2011,2/29/2012,0.65,8.119,0.913,5.249,0.26,0.211,1.575,2.97%,CVX
14541,12/31/2011,12/31/2011,3/31/2012,0.65,7.977,0.897,5.157,0.26,0.211,1.548,3.02%,CVX
14541,12/31/2011,12/31/2011,4/30/2012,0.65,7.929,0.89,5.115,0.26,0.211,1.535,3.04%,CVX
14541,12/31/2011,3/31/2012,5/31/2012,0.671,7.218,0.818,4.889,0.259,0.205,1.367,3.66%,CVX
14541,12/31/2011,3/31/2012,6/30/2012,0.671,7.746,0.878,5.246,0.259,0.205,1.467,3.41%,CVX
14541,12/31/2011,3/31/2012,7/31/2012,0.671,8.046,0.912,5.449,0.259,0.205,1.524,3.29%,CVX
14541,12/31/2011,6/30/2012,8/31/2012,0.709,8.351,0.955,5.658,0.246,0.195,1.5,3.21%,CVX
14541,12/31/2011,6/30/2012,9/30/2012,0.709,8.679,0.992,5.88,0.246,0.195,1.559,3.09%,CVX
14541,12/31/2011,6/30/2012,10/31/2012,0.709,8.209,0.938,5.561,0.246,0.195,1.475,3.27%,CVX
14541,12/31/2011,9/30/2012,11/30/2012,0.66,8.663,0.92,5.893,0.229,0.171,1.375,3.41%,CVX
14541,12/31/2011,9/30/2012,12/31/2012,0.66,8.864,0.942,6.029,0.229,0.171,1.406,3.33%,CVX
14541,12/31/2011,9/30/2012,1/31/2013,0.66,9.439,1.003,6.42,0.229,0.171,1.498,3.13%,CVX
14541,12/31/2012,12/31/2012,2/28/2013,0.732,8.795,1.022,5.864,0.219,0.18,1.476,3.07%,CVX
14541,12/31/2012,12/31/2012,3/31/2013,0.732,8.92,1.037,5.947,0.219,0.18,1.497,3.03%,CVX
14541,12/31/2012,12/31/2012,4/30/2013,0.732,9.16,1.063,6.094,0.219,0.18,1.534,2.95%,CVX
14541,12/31/2012,3/31/2013,5/31/2013,0.687,9.278,1.093,6.584,0.207,0.175,1.504,3.26%,CVX
14541,12/31/2012,3/31/2013,6/30/2013,0.687,8.945,1.054,6.348,0.207,0.175,1.45,3.38%,CVX
14541,12/31/2012,3/31/2013,7/31/2013,0.687,9.515,1.121,6.753,0.207,0.175,1.543,3.18%,CVX
14541,12/31/2012,6/30/2013,8/31/2013,0.704,9.759,1.092,6.697,0.189,0.158,1.446,3.32%,CVX
14541,12/31/2012,6/30/2013,9/30/2013,0.704,9.846,1.102,6.756,0.189,0.158,1.459,3.29%,CVX
14541,12/31/2012,6/30/2013,10/31/2013,0.704,9.721,1.088,6.671,0.189,0.158,1.441,3.33%,CVX
14541,12/31/2012,9/30/2013,11/30/2013,0.703,10.02,1.101,6.308,0.183,0.152,1.434,3.27%,CVX
14541,12/31/2012,9/30/2013,12/31/2013,0.703,10.222,1.123,6.435,0.183,0.152,1.463,3.20%,CVX
14541,12/31/2012,9/30/2013,1/31/2014,0.703,9.135,1.003,5.751,0.183,0.152,1.308,3.58%,CVX
14541,12/31/2013,12/31/2013,2/28/2014,0.713,10.399,1.04,6.29,0.17,0.132,1.292,3.47%,CVX
14541,12/31/2013,12/31/2013,3/31/2014,0.713,10.722,1.073,6.486,0.17,0.132,1.332,3.36%,CVX
14541,12/31/2013,12/31/2013,4/30/2014,0.713,11.318,1.129,6.827,0.17,0.132,1.402,3.19%,CVX
14541,12/31/2013,3/31/2014,5/31/2014,0.762,11.956,1.121,6.199,0.162,0.121,1.355,3.49%,CVX
14541,12/31/2013,3/31/2014,6/30/2014,0.762,12.712,1.192,6.591,0.162,0.121,1.441,3.28%,CVX
14541,12/31/2013,3/31/2014,7/31/2014,0.762,12.584,1.18,6.525,0.162,0.121,1.427,3.31%,CVX
14541,12/31/2013,6/30/2014,8/31/2014,0.708,12.352,1.178,6.632,0.161,0.12,1.4,3.31%,CVX
14541,12/31/2013,6/30/2014,9/30/2014,0.708,11.385,1.086,6.113,0.161,0.12,1.29,3.59%,CVX
14541,12/31/2013,6/30/2014,10/31/2014,0.708,11.446,1.091,6.145,0.161,0.12,1.297,3.57%,CVX
14541,12/31/2013,9/30/2014,11/30/2014,0.789,10.025,1.009,5.809,0.156,0.121,1.156,3.93%,CVX
14541,12/31/2013,9/30/2014,12/31/2014,0.789,10.33,1.039,5.986,0.156,0.121,1.191,3.82%,CVX
14541,12/31/2013,9/30/2014,1/31/2015,0.789,9.441,0.95,5.471,0.156,0.121,1.089,4.17%,CVX
14541,12/31/2014,12/31/2014,2/28/2015,0.839,10.521,1.043,6.373,0.141,0.111,1.134,4.01%,CVX
14541,12/31/2014,12/31/2014,3/31/2015,0.839,10.353,1.026,6.271,0.141,0.111,1.115,4.08%,CVX
14541,12/31/2014,12/31/2014,4/30/2015,0.839,10.953,1.086,6.635,0.141,0.111,1.18,3.85%,CVX
14541,12/31/2014,3/31/2015,5/31/2015,0.899,11.257,1.115,7.632,0.121,0.098,1.092,4.16%,CVX
14541,12/31/2014,3/31/2015,6/30/2015,0.899,10.543,1.044,7.149,0.121,0.098,1.023,4.44%,CVX
